indice;id;protocoloRN;siglaTribunal;grau;grau_valido;classeProcessual;classeProcessual_valida;numero;numero_valido;faseProcessual;segmentoJustica;assuntos;assuntos_count;assuntos_validos;assuntos_invalidos;assuntos_invalidos_count;dataAjuizamento;dataAjuizamento_parsed;dataAjuizamento_valida;millisInsercao;millisInsercao_parsed;orgaoJulgador_codigoOrgao;orgaoJulgador_valido;codigoLocalidade;codigoLocalidade_valido;nivelSigilo;procEl;procEl_valido;dscSistema;dscSistema_valido;polo_at_count;polo_at_fisica_count;polo_at_fisica_documento_count;polo_at_fisica_documento_valido_count;polo_at_fisica_sem_nome_count;polo_at_fisica_sem_sexo_count;polo_at_fisica_sem_dataNascimento_count;polo_at_fisica_sexo_array;polo_at_juridica_count;polo_at_juridica_documento_count;polo_at_juridica_documento_valido_count;polo_at_autoridade_count;polo_at_orgaorepresentacao_count;polo_pa_count;polo_pa_fisica_count;polo_pa_fisica_documento_count;polo_pa_fisica_documento_valido_count;polo_pa_fisica_sem_nome_count;polo_pa_fisica_sem_sexo_count;polo_pa_fisica_sem_dataNascimento_count;polo_pa_fisica_sexo_array;polo_pa_juridica_count;polo_pa_juridica_documento_count;polo_pa_juridica_documento_valido_count;polo_pa_autoridade_count;polo_pa_orgaorepresentacao_count;polo_vi_count;polo_vi_fisica_count;polo_vi_juridica_count;polo_vi_autoridade_count;polo_vi_orgaorepresentacao_count;mov_count;mov_count_invalido;mov_array_invalido;mov_exige_complemento_count;mov_exige_complemento_sem_complemento;mov_exige_complemento_count_invalido;mov_exige_complemento_array_invalido;mov_dataHora_count_invalido;mov_magistradoProlator_count;mov_magistradoProlator_count_invalido;mov_ultimo_nivel_count_invalido;mov_ultimo_nivel_array_invalido;mov_1st_recebimento_cod;mov_1st_recebimento_descricao;mov_1st_recebimento_complemento;mov_1st_recebimento_dataHora;mov_1st_recebimento_ano;mov_1st_denuncia_queixa_cod;mov_1st_denuncia_queixa_dataHora;mov_1st_denuncia_queixa_ano;mov_1st_julgamento_cod;mov_1st_julgamento_descricao;mov_1st_julgamento_dataHora;mov_1st_julgamento_ano;mov_1st_tree_385_cod;mov_1st_tree_385_descricao;mov_1st_tree_385_dataHora;mov_1st_tree_385_ano;mov_1st_baixa_cod;mov_1st_baixa_descricao;mov_1st_baixa_dataHora;mov_1st_baixa_complemento;mov_1st_baixa_ano;mov_last_baixa_cod;mov_last_baixa_descricao;mov_last_baixa_dataHora;mov_last_baixa_complemento;mov_last_baixa_ano;mov_1st_execucao_iniciada_cod;mov_1st_execucao_iniciada_descricao;mov_1st_execucao_iniciada_dataHora;mov_1st_execucao_iniciada_complemento;mov_1st_execucao_iniciada_classe_anterior;mov_1st_execucao_iniciada_classe_nova;mov_1st_homolog_revog_cod;mov_1st_homolog_revog_descricao;mov_1st_homolog_revog_dataHora;mov_1st_homolog_revog_ano;mov_1st_conc_deneg_cod;mov_1st_conc_deneg_descricao;mov_1st_conc_deneg_dataHora;mov_1st_conc_deneg_ano;mov_1st_decreta_falencia_cod;mov_1st_decreta_falencia_descricao;mov_1st_decreta_falencia_dataHora;mov_1st_decreta_falencia_ano;mov_last_sobrestamento_cod;mov_last_sobrestamento_descricao;mov_last_sobrestamento_dataHora;mov_last_sobrestamento_ano;mov_last_dessobrestamento_cod;mov_last_dessobrestamento_descricao;mov_last_dessobrestamento_dataHora;mov_last_dessobrestamento_ano;mov_last_mov_cod;mov_last_mov_descricao;mov_last_mov_dataHora;mov_last_mov_ano;mov_Sent_count;mov_Sent_count_2018;mov_Sent_count_2019;mov_Sent_count_2020;mov_Sent_count_2021;mov_Sent_count_2022;mov_Sent_array_data;mov_Sent_homolog_count;mov_Sent_homolog_count_2018;mov_Sent_homolog_count_2019;mov_Sent_homolog_count_2020;mov_Sent_homolog_count_2021;mov_Sent_homolog_count_2022;mov_SentC_count;mov_SentC_count_2018;mov_SentC_count_2019;mov_SentC_count_2020;mov_SentC_count_2021;mov_SentC_count_2022;mov_SentC_array_data;mov_Liminar_count;mov_Liminar_count_2018;mov_Liminar_count_2019;mov_Liminar_count_2020;mov_Liminar_count_2021;mov_Liminar_count_2022;mov_Audiencia_count;mov_Audiencia_count_invalida;mov_AudConc_count;mov_AudConc_count_2018;mov_AudConc_count_2019;mov_AudConc_count_2020;mov_AudConc_count_2021;mov_AudConc_count_2022;mov_AudConc_array_data;mov_last_51_cod;mov_last_51_descricao;mov_last_51_dataHora;mov_last_julgamento_cod;mov_last_julgamento_descricao;mov_last_julgamento_dataHora;mov_1st_sessao_juri_cod;mov_1st_sessao_juri_descricao;mov_1st_sessao_juri_dataHora;mov_1st_sessao_juri_complemento;mov_1st_condenacao_procedente_cod;mov_1st_condenacao_procedente_descricao;mov_1st_condenacao_procedente_dataHora;mov_distribuicao_cancelada_flag;mov_remessa_count;mov_remessa_count_invalida;mov_mudanca_classe_count;mov_mudanca_classe_count_invalida;mov_mudanca_classe_codigos;mov_mudanca_classe_datas;mov_mudanca_classe_anteriores;mov_mudanca_classe_novas;mov_mudanca_classe_complementos;mov_suspencao_count;mov_suspencao_count_invalida;mov_suspencao_complementos;mov_medida_protetiva_count;mov_medida_protetiva_count_invalida;mov_medida_protetiva_complementos;mov_procedimento_restaurativo_count;mov_procedimento_restaurativo_count_invalido;mov_procedimento_restaurativo_complementos;mov_last_reativacao_cod;mov_last_reativacao_descricao;mov_last_reativacao_dataHora;classesProcessuais
processos-tjrr;TJRR_436_JE_2777_08071121920158230010;TJRR28998202110151634328910156;TJRR;JE;True;436;True;08071121920158230010;True;1;Justiça Estadual;10433, 10671, 7703, 9196;4;True;"";0;20150323090837;20150323090837;True;1634505405166;20211017181645;2777;True;1400100;True;0;1;True;2;True;1;1;1;1;0;0;1;F;0;0;0;0;0;1;0;0;0;0;0;0;"";0;0;0;0;1;0;0;0;0;0;46;0;"";20;0;0;"";0;4;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:2'];20150323090837;2015;"";"";"";219.0;"";20150428114119;2015;219.0;"";20150428114119;2015;246.0;"";20150731112748;"";2015.0;246.0;"";20150731112748;"";2015.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";246;"";20150731112748;2015;2;0;0;0;0;0;['20150428114119', '20150707094308'];0;0;0;0;0;0;2;0;0;0;0;0;['20150428114119', '20150707094308'];1;0;0;0;0;0;2;0;1;0;0;0;0;0;['20150423091500'];51.0;"";20150707082005;196.0;"";20150707094308;"";"";"";"";219.0;"";20150428114119;False;0;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[436]
processos-tjrr;TJRR_436_JE_2776_08071826520178230010;TJRR40075202110151634321129492;TJRR;JE;True;436;True;08071826520178230010;True;1;Justiça Estadual;10433, 7752;2;True;"";0;20170317135737;20170317135737;True;1634503278879;20211017174118;2776;True;1400100;True;0;1;True;2;True;1;1;1;1;0;0;1;M;0;0;0;0;0;1;0;0;0;0;0;0;"";0;0;0;0;1;0;0;0;0;0;25;0;"";13;0;0;"";0;1;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:2'];20170317135737;2017;"";"";"";220.0;"";20170619153918;2017;220.0;"";20170619153918;2017;246.0;"";20170718095908;"";2017.0;246.0;"";20170718095908;"";2017.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";85;"";20170729111746;2017;1;0;0;0;0;0;['20170619153918'];0;0;0;0;0;0;1;0;0;0;0;0;['20170619153918'];0;0;0;0;0;0;2;0;1;0;0;0;0;0;['20170420093917'];51.0;"";20170420093922;220.0;"";20170619153918;"";"";"";"";220.0;"";20170619153918;False;1;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[436]
processos-tjrr;TJRR_436_JE_2778_08071838420168230010;TJRR37955202110151634322671264;TJRR;JE;True;436;True;08071838420168230010;True;1;Justiça Estadual;10433;1;True;"";0;20160314151426;20160314151426;True;1634503947463;20211017175227;2778;True;1400100;True;0;1;True;2;True;1;1;1;1;0;0;1;F;0;0;0;0;0;1;0;0;0;0;0;0;"";0;0;0;0;1;0;0;0;0;0;22;0;"";13;0;0;"";0;2;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:2'];20160314151426;2016;"";"";"";458.0;"";20160826125357;2016;"";"";"";"";246.0;"";20161229112633;"";2016.0;246.0;"";20161229112633;"";2016.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";246;"";20161229112633;2016;1;0;0;0;0;0;['20160826125357'];0;0;0;0;0;0;1;0;0;0;0;0;['20160826125357'];0;0;0;0;0;0;2;0;0;0;0;0;0;0;[];51.0;"";20160504084619;458.0;"";20160826125357;"";"";"";"";"";"";"";False;0;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[436]
processos-tjrr;TJRR_278_JE_2779_08071880920168230010;TJRR37955202110151634322671264;TJRR;JE;True;278;True;08071880920168230010;True;1;Justiça Estadual;3402;1;True;"";0;20160314152208;20160314152208;True;1634503947633;20211017175227;2779;True;1400100;True;0;1;True;2;True;0;0;0;0;0;0;0;"";0;0;0;0;0;1;1;0;0;0;0;0;F;0;0;0;0;0;1;1;0;0;0;56;0;"";29;0;0;"";0;4;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:1'];20160314152208;2016;"";"";"";466.0;"";20160923083001;2016;466.0;"";20160923083001;2016;246.0;"";20170619120424;"";2017.0;246.0;"";20170619120424;"";2017.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";246;"";20170619120424;2017;1;0;0;0;0;0;['20160923083001'];1;0;0;0;0;0;1;0;0;0;0;0;['20160923083001'];0;0;0;0;0;0;2;0;0;0;0;0;0;0;[];51.0;"";20170331105023;466.0;"";20160923083001;"";"";"";"";"";"";"";False;6;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[278]
processos-tjrr;TJRR_436_JE_2777_08072456120158230010;TJRR84130202110151634327694957;TJRR;JE;True;436;True;08072456120158230010;True;1;Justiça Estadual;10433;1;True;"";0;20150324111143;20150324111143;True;1634505398933;20211017181638;2777;True;1400100;True;0;1;True;2;True;1;1;1;1;0;0;1;F;0;0;0;0;0;1;0;0;0;0;0;0;"";0;0;0;0;1;0;0;0;0;0;64;0;"";34;0;0;"";0;5;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:2'];20150324111143;2015;"";"";"";219.0;"";20150429111837;2015;219.0;"";20150429111837;2015;246.0;"";20150824114944;"";2015.0;246.0;"";20150824114944;"";2015.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";11383;"";20160705105520;2016;2;0;0;0;0;0;['20150429111837', '20150805100230'];0;0;0;0;0;0;2;0;0;0;0;0;['20150429111837', '20150805100230'];1;0;0;0;0;0;2;0;1;0;0;0;0;0;['20150427111045'];51.0;"";20150804102151;196.0;"";20150805100230;"";"";"";"";219.0;"";20150429111837;False;2;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[436]
processos-tjrr;TJRR_278_JE_2779_08074745520148230010;TJRR20019202110151634330081534;TJRR;JE;True;278;True;08074745520148230010;True;1;Justiça Estadual;3386;1;True;"";0;20140321152837;20140321152837;True;1634505554036;20211017181914;2779;True;1400100;True;0;1;True;2;True;0;0;0;0;0;0;0;"";0;0;0;0;0;1;1;0;0;0;0;1;M;0;0;0;0;0;1;1;0;0;0;40;0;"";26;0;0;"";0;4;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:1'];20140321152837;2014;"";"";"";"";"";"";"";"";"";"";"";246.0;"";20150319170251;"";2015.0;246.0;"";20150319170251;"";2015.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";246;"";20150319170251;2015;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;2;0;0;0;0;0;0;0;[];51.0;"";20150223173801;"";"";"";"";"";"";"";"";"";"";False;5;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[278]
processos-tjrr;TJRR_436_JE_2776_08075288420158230010;TJRR25108202110151634327811521;TJRR;JE;True;436;True;08075288420158230010;True;1;Justiça Estadual;9607;1;True;"";0;20150326132133;20150326132133;True;1634505400677;20211017181640;2776;True;1400100;True;0;1;True;2;True;1;1;1;1;0;0;0;M;0;0;0;0;0;1;0;0;0;0;0;0;"";0;0;0;0;1;0;0;0;0;0;29;0;"";15;0;0;"";0;2;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:2'];20150326132133;2015;"";"";"";466.0;"";20150618143800;2015;466.0;"";20150618143800;2015;246.0;"";20150619161014;"";2015.0;246.0;"";20150728112632;"";2015.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";246;"";20150728112632;2015;1;0;0;0;0;0;['20150618143800'];1;0;0;0;0;0;1;0;0;0;0;0;['20150618143800'];0;0;0;0;0;0;2;0;1;0;0;0;0;0;['20150617095216'];51.0;"";20150617095334;466.0;"";20150618143800;"";"";"";"";"";"";"";False;1;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[436]
processos-tjrr;TJRR_436_JE_2776_08075800720208230010;TJRR55975202110151634323453152;TJRR;JE;True;436;True;08075800720208230010;True;1;Justiça Estadual;10582;1;True;"";0;20200309103217;20200309103217;True;1634504230918;20211017175710;2776;True;1400100;True;0;1;True;2;True;1;1;1;1;0;0;0;F;0;0;0;0;0;2;1;1;1;0;0;0;M;1;1;1;0;0;0;0;0;0;0;35;0;"";13;0;0;"";0;1;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:2'];20200309103217;2020;"";"";"";466.0;"";20200708110602;2020;466.0;"";20200708110602;2020;246.0;"";20200823122925;"";2020.0;246.0;"";20200823122925;"";2020.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";246;"";20200823122925;2020;1;0;0;1;0;0;['20200708110602'];1;0;0;1;0;0;1;0;0;1;0;0;['20200708110602'];0;0;0;0;0;0;4;0;1;0;0;1;0;0;['20200702092622'];"";"";"";466.0;"";20200708110602;"";"";"";"";"";"";"";False;1;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[436]
processos-tjrr;TJRR_436_JE_2778_08076142120168230010;TJRR15283202110151634321661400;TJRR;JE;True;436;True;08076142120168230010;True;1;Justiça Estadual;10437;1;True;"";0;20160317121700;20160317121700;True;1634503722842;20211017174842;2778;True;1400100;True;0;1;True;2;True;1;1;1;1;0;0;1;F;0;0;0;0;0;1;0;0;0;0;0;0;"";0;0;0;0;1;0;0;0;0;0;57;0;"";32;0;0;"";0;4;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:2'];20160317121700;2016;"";"";"";221.0;"";20160922102720;2016;221.0;"";20160922102720;2016;246.0;"";20170801105533;"";2017.0;246.0;"";20170801105533;"";2017.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";85;"";20170928151601;2017;1;0;0;0;0;0;['20160922102720'];0;0;0;0;0;0;1;0;0;0;0;0;['20160922102720'];1;0;0;0;0;0;2;0;0;0;0;0;0;0;[];51.0;"";20170712003241;221.0;"";20160922102720;"";"";"";"";221.0;"";20160922102720;False;3;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[436]
processos-tjrr;TJRR_156_JE_2776_08078012920168230010;TJRR73299202110151634321322005;TJRR;JE;True;156;True;08078012920168230010;True;2;Justiça Estadual;10433, 7779;2;True;"";0;20160317215939;20160317215939;True;1634503623252;20211017174703;2776;True;1400100;True;0;1;True;2;True;1;1;1;1;0;0;1;M;0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;40;0;"";21;0;0;"";0;4;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:2'];20160317215939;2016;"";"";"";219.0;"";20160912161209;2016;219.0;"";20160912161209;2016;246.0;"";20170214120056;"";2017.0;246.0;"";20170214120056;"";2017.0;10966.0;"";20171220130019;Classe Processual alterada de 26:classe_anterior:436 para 27:classe_nova:156;436.0;156.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";10966;"";20171220130019;2017;1;0;0;0;0;0;['20160912161209'];0;0;0;0;0;0;1;0;0;0;0;0;['20160912161209'];0;0;0;0;0;0;2;0;0;0;0;0;0;0;[];51.0;"";20161027090200;219.0;"";20160912161209;"";"";"";"";219.0;"";20160912161209;False;1;0;1;0;10966;20171220130019;436;156;Classe Processual alterada de 26:classe_anterior:436 para 27:classe_nova:156;0;0;"";0;0;"";0;0;"";"";"";"";[156]
processos-tjrr;TJRR_10944_JE_2779_08078417920148230010;TJRR51163202110151634323724141;TJRR;JE;True;10944;True;08078417920148230010;True;1;Justiça Estadual;3632;1;True;"";0;20140326145643;20140326145643;True;1634504207593;20211017175647;2779;True;1400100;True;0;1;True;2;True;0;0;0;0;0;0;0;"";0;0;0;0;0;1;1;1;1;0;0;0;M;0;0;0;0;0;1;0;0;0;1;145;0;"";97;0;0;"";0;12;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:1'];20140326145643;2014;391.0;20170825115625;2017;219.0;"";20170707163205;2017;219.0;"";20170707163205;2017;246.0;"";20181211132042;"";2018.0;246.0;"";20181211132042;"";2018.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";246;"";20181211132042;2018;1;0;0;0;0;0;['20170707163205'];0;0;0;0;0;0;1;0;0;0;0;0;['20170707163205'];0;0;0;0;0;0;2;0;0;0;0;0;0;0;[];51.0;"";20181211130224;219.0;"";20170707163205;"";"";"";"";219.0;"";20170707163205;False;12;0;1;0;10966;20170825115406;278;10944;Classe Processual alterada de 26:classe_anterior:278 para 27:classe_nova:10944;0;0;"";0;0;"";0;0;"";"";"";"";[10944]
processos-tjrr;TJRR_436_JE_2777_08078924620218230010;TJRR80956202110151634324934931;TJRR;JE;True;436;True;08078924620218230010;True;1;Justiça Estadual;4951, 10433;2;True;"";0;20210331151554;20210331151554;True;1634505896047;20211017182456;2777;True;1400100;True;0;1;True;2;True;1;1;1;1;0;0;0;F;0;0;0;0;0;1;0;0;0;0;0;0;"";0;0;0;0;1;0;0;0;0;0;26;0;"";13;0;0;"";0;2;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:2'];20210331151554;2021;"";"";"";11377.0;"";20210722125528;2021;"";"";"";"";246.0;"";20210819124237;"";2021.0;246.0;"";20210819124237;"";2021.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";246;"";20210819124237;2021;1;0;0;0;1;0;['20210722125528'];0;0;0;0;0;0;1;0;0;0;1;0;['20210722125528'];0;0;0;0;0;0;2;0;1;0;0;0;1;0;['20210616103526'];51.0;"";20210714080233;11377.0;"";20210722125528;"";"";"";"";"";"";"";False;1;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[436]
processos-tjrr;TJRR_436_JE_2776_08079750920148230010;TJRR18726202110151634326375123;TJRR;JE;True;436;True;08079750920148230010;True;1;Justiça Estadual;6226;1;True;"";0;20140327153704;20140327153704;True;1634505044902;20211017181044;2776;True;1400100;True;0;1;True;2;True;1;1;1;1;0;0;0;M;0;0;0;0;0;1;1;0;0;0;0;1;F;0;0;0;0;0;0;0;0;0;0;55;0;"";29;0;0;"";0;3;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:2'];20140327153704;2014;"";"";"";466.0;"";20141125110355;2014;466.0;"";20141125110355;2014;246.0;"";20150402214531;"";2015.0;246.0;"";20150402214531;"";2015.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";246;"";20150402214531;2015;2;0;0;0;0;0;['20141125110355', '20150330094637'];1;0;0;0;0;0;2;0;0;0;0;0;['20141125110355', '20150330094637'];0;0;0;0;0;0;8;0;2;0;0;0;0;0;['20140527104021', '20140812112649'];51.0;"";20150327132634;219.0;"";20150330094637;"";"";"";"";219.0;"";20150330094637;False;1;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[436]
processos-tjrr;TJRR_156_JE_2776_08081838020208230010;TJRR32542202110151634327113523;TJRR;JE;True;156;True;08081838020208230010;True;2;Justiça Estadual;10671, 7779;2;True;"";0;20200312171610;20200312171610;True;1634505203202;20211017181323;2776;True;1400100;True;0;1;True;2;True;1;1;1;1;0;0;0;F;0;0;0;0;0;1;0;0;0;0;0;0;"";0;0;0;0;1;0;0;0;0;0;73;0;"";40;0;0;"";0;7;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:2'];20200312171610;2020;"";"";"";219.0;"";20200831121611;2020;219.0;"";20200831121611;2020;246.0;"";20200925093040;"";2020.0;246.0;"";20210523103846;"";2021.0;10966.0;"";20201002093624;Classe Processual alterada de 26:classe_anterior:436 para 27:classe_nova:156;436.0;156.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";11383;"";20210819075853;2021;2;0;0;1;1;0;['20200831121611', '20210518222838'];1;0;0;0;1;0;1;0;0;1;0;0;['20200831121611'];0;0;0;0;0;0;4;0;1;0;0;1;0;0;['20200715085942'];51.0;"";20210518114312;466.0;"";20210518222838;"";"";"";"";219.0;"";20200831121611;False;1;0;1;0;10966;20201002093624;436;156;Classe Processual alterada de 26:classe_anterior:436 para 27:classe_nova:156;0;0;"";0;0;"";0;0;"";"";"";"";[156]
processos-tjrr;TJRR_12154_JE_2778_08082083020198230010;TJRR89930202110151634330379896;TJRR;JE;True;12154;True;08082083020198230010;True;1;Justiça Estadual;9149;1;True;"";0;20190319151616;20190319151616;True;1634505650488;20211017182050;2778;True;1400100;True;0;1;True;2;True;1;0;0;0;0;0;0;"";1;1;1;0;0;1;1;1;1;0;0;0;M;0;0;0;0;0;0;0;0;0;0;24;0;"";12;0;0;"";0;3;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:2'];20190319151616;2019;"";"";"";458.0;"";20190607170011;2019;"";"";"";"";246.0;"";20190712081945;"";2019.0;246.0;"";20190712081945;"";2019.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";246;"";20190712081945;2019;1;0;1;0;0;0;['20190607170011'];0;0;0;0;0;0;1;0;1;0;0;0;['20190607170011'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];51.0;"";20190607082614;458.0;"";20190607170011;"";"";"";"";"";"";"";False;1;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[12154]
processos-tjrr;TJRR_436_JE_2777_08082383620178230010;TJRR12404202110151634327944170;TJRR;JE;True;436;True;08082383620178230010;True;1;Justiça Estadual;10433;1;True;"";0;20170328153903;20170328153903;True;1634505223987;20211017181343;2777;True;1400100;True;0;1;True;2;True;1;1;1;1;0;0;0;M;0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;60;0;"";37;0;0;"";0;3;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:2'];20170328153903;2017;"";"";"";219.0;"";20170702130214;2017;219.0;"";20170702130214;2017;246.0;"";20180125181453;"";2018.0;246.0;"";20180125181453;"";2018.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";246;"";20180125181453;2018;1;0;0;0;0;0;['20170702130214'];0;0;0;0;0;0;1;0;0;0;0;0;['20170702130214'];1;0;0;0;0;0;2;0;1;0;0;0;0;0;['20170426114254'];51.0;"";20170727105739;219.0;"";20170702130214;"";"";"";"";219.0;"";20170702130214;False;2;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[436]
processos-tjrr;TJRR_436_JE_2777_08083705920188230010;TJRR41040202110151634328348247;TJRR;JE;True;436;True;08083705920188230010;True;1;Justiça Estadual;7768;1;True;"";0;20180404112246;20180404112246;True;1634505308608;20211017181508;2777;True;1400100;True;0;1;True;2;True;1;1;1;1;0;0;1;F;0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;18;0;"";10;0;0;"";0;1;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:2'];20180404112246;2018;"";"";"";466.0;"";20180612112126;2018;466.0;"";20180612112126;2018;246.0;"";20180613081331;"";2018.0;246.0;"";20180613081331;"";2018.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";246;"";20180613081331;2018;1;1;0;0;0;0;['20180612112126'];1;1;0;0;0;0;1;1;0;0;0;0;['20180612112126'];0;0;0;0;0;0;2;0;1;1;0;0;0;0;['20180612094830'];51.0;"";20180612094908;466.0;"";20180612112126;"";"";"";"";"";"";"";False;1;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[436]
processos-tjrr;TJRR_156_JE_2778_08086056020178230010;TJRR80428202110151634327580547;TJRR;JE;True;156;True;08086056020178230010;True;2;Justiça Estadual;10433, 10439;2;True;"";0;20170331132320;20170331132320;True;1634505112099;20211017181152;2778;True;1400100;True;0;1;True;2;True;1;1;1;1;0;0;0;M;0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;56;0;"";31;0;0;"";0;5;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:2'];20170331132320;2017;"";"";"";221.0;"";20170602121541;2017;221.0;"";20170602121541;2017;246.0;"";20180327073336;"";2018.0;246.0;"";20180327073336;"";2018.0;10966.0;"";20171218112044;Classe Processual alterada de 26:classe_anterior:436 para 27:classe_nova:156;436.0;156.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";85;"";20180521134818;2018;1;0;0;0;0;0;['20170602121541'];0;0;0;0;0;0;1;0;0;0;0;0;['20170602121541'];0;0;0;0;0;0;2;0;1;0;0;0;0;0;['20170509082601'];51.0;"";20171218112131;221.0;"";20170602121541;"";"";"";"";221.0;"";20170602121541;False;1;0;1;0;10966;20171218112044;436;156;Classe Processual alterada de 26:classe_anterior:436 para 27:classe_nova:156;0;0;"";0;0;"";0;0;"";"";"";"";[156]
